Importador (prob.);Cuit;Mes/Año;Fecha oficialización;Destinación;Despacho;Posición SIM;Descripción;Descripción NCM;Descripción SIM;Aduana;Origen;Pais de procedencia;Medio;Transporte;Cond. venta;Kg. netos;Kg. Brutos;Divisa;Flete;Cantidad estadística;Unidad estadística;Unidad declarada;Seguro dólar;Estado de la mercadería;Item - sub ítem;Cantidad declarada;Precio unitario en divisas;Fob total en divisas;Precio unitario en dólares;Fob total en dólares;CIF;Marca;Modelo;Versión;Código;Presentación;Vencimiento;Base imponible;% Derechos;Derechos de importación;Derechos de importación en garantía;% Estadística;Tasa estadística;Tasa estadistica monto maximo;% IVA;IVA;IVA en garantía;% IVA adicional;IVA adicional insc.;% IIBB;IIBB;% Ganancias;Impuesto a las ganancias;Impuesto a las ganancias en garantía;% Arancel SIM;Arancel SIM;Código;Detalle;;;;;;;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;20/4/2020;CONSUMO;20001IC04059077R;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;HLCUTA12001BUYJ7;CFR;17131,65;20271,74;Dólar Estadounidense;2634,66;0;No Encontrado;Unidad;635,7;nvo.s/uso imp;0002 - 0000;2;30468;60936;30468;60936;64206,36;SDLG;LG936L;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 006750 CILINDRADA EN cm3 ;ZC; 000092 POTENCIA EN kW. ;;
IRON GROUP S.A.;33707784429;abr-20;20/4/2020;CONSUMO;20033ZFE1002512T;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;La Plata;CHINA;ZF LA PLATA (BS AS);Camion;;CIF;14789,27;17500,03;Dólar Estadounidense;1006,92;0;No Encontrado;Unidad;520;nvo.s/uso imp;0001 - 0000;1;50473,08;50473,08;50473,08;50473,08;52000;IRON XCMG;ZL50GN;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;7280;0;0;0;0;0;6224;0;0;5928;0;1778;0;0;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002018 AÑO DE FABRACACION ;ZB; 009700 CILINDRADA EN cm3 ;ZC; 000162 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;21/4/2020;CONSUMO;20001IC04060145F;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GGLFE20030034;FOB;34682,9;41040;Dólar Estadounidense;3380;0;No Encontrado;Unidad;889,62;nvo.s/uso imp;0001 - 0000;2;87272;174544;87272;174544;178813,62;LIU GONG;CLG862H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;25034;0;0;0;0;0;21404;0;0;20385;0;5260;0;12231;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 008900 CILINDRADA EN cm3 ;ZC; 000179 POTENCIA EN kW. ;;
FINNING ARGENTINA SOCIEDAD ANO;30647227119;abr-20;21/4/2020;CONSUMO;20008IC04003496S;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;REINO UNIDO;REINO UNIDO;Acuatica;S318197931;DAT;6845,32;8100,01;Dólar Estadounidense;2204,21;0;No Encontrado;Unidad;101;nvo.s/uso imp;0001 - 0000;1;110916,18;110916,18;110916,18;110916,18;113221,39;CATERPILLAR;914K;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;15875;0;0;0;0;0;13573;0;0;12926;0;3328;0;0;0;0;10;CA00; ;NA00; ;ZA; 002020 AÑO DE FABRACACION ;ZB; 004400 CILINDRADA EN cm3 ;ZC; 000072 POTENCIA EN kW. ;;
IRON GROUP S.A.;33707784429;abr-20;21/4/2020;CONSUMO;20033ZFE1002528D;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;La Plata;CHINA;ZF LA PLATA (BS AS);Camion;;CIF;14789,27;17500,03;Dólar Estadounidense;1006,92;0;No Encontrado;Unidad;520;nvo.s/uso imp;0001 - 0000;1;50473,08;50473,08;50473,08;50473,08;52000;IRON XCMG;ZL50GN;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;7280;0;0;0;0;0;6224;0;0;5928;0;1778;0;0;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002018 AÑO DE FABRACACION ;ZB; 009700 CILINDRADA EN cm3 ;ZC; 000162 POTENCIA EN kW. ;;
TURBODISEL SOCIEDAD ANONIMA;30568205339;abr-20;22/4/2020;CONSUMO;20001IC04061423F;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;ZHJH2002008LIN1543;FOB;14451,21;17100;No Encontrado;2075;0;No Encontrado;Unidad;25,51;nvo.s/uso imp;0001 - 0000;1;316800;316800;44670,05;44670,05;46770,56;LOVOL;FL956H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;6570;0;0;0;0;0;5617;0;0;5350;0;1344;0;3210;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000162 POTENCIA EN kW. ;;
DHM INDUSTRIA S.A.;30712161953;abr-20;24/4/2020;CONSUMO;20052IC04002906M;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;CHINA;CHINA;Acuatica;WTAO0011748;FOB;81974,7;97000;Dólar Estadounidense;13440;0;No Encontrado;Unidad;435,29;nvo.s/uso imp;0001 - 0000;20;9692;193840;9692;193840;207715,29;MICHIGAN;R 45 II;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;21810;0;0;20772;0;0;0;12463;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 003168 CILINDRADA EN cm3 ;ZC; 000040 POTENCIA EN kW. ;;
BIANCATESTA S.R.L.;30710045530;abr-20;27/4/2020;CONSUMO;20001IC04063558Z;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GSZBUE20020018;FOB;8958,06;10600;Dólar Estadounidense;1230;0;No Encontrado;Unidad;171,15;nvo.s/uso imp;0001 - 0000;1;33000;33000;33000;33000;34401,15;XCMG;LW300KN;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;4816;0;0;0;0;0;4118;0;0;0;0;0;0;0;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 001125 CILINDRADA EN cm3 ;ZC; 000092 POTENCIA EN kW. ;;
MAQUIGOD S.R.L.;30710724241;abr-20;27/4/2020;CONSUMO;20001IC04064485Z;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;ESTADOS UNIDOS;ESTADOS UNIDOS;Acuatica;MIAARBUE77X283;FOB;2572,47;3043,98;Dólar Estadounidense;450,91;0;No Encontrado;Unidad;360,94;nvo.s/uso imp;0001 - 0000;1;35642,79;35642,79;35642,79;35642,79;36454,64;WACKER NEUSON;SW17;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;5104;0;0;0;0;0;4364;0;0;0;0;0;0;0;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 002482 CILINDRADA EN cm3 ;ZC; 000055 POTENCIA EN kW. ;;
BISCAYNE SERVICIOS  S A;33678195249;abr-20;27/4/2020;CONSUMO;20033ZFE1002620T;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;La Plata;CHINA;ZF LA PLATA (BS AS);Camion;;FOB;62494,3;73949;Pesos;1;0;No Encontrado;Unidad;0,02;nvo.s/uso imp;0001 - 0000;7;1110000;7770000;16709,319;116965,23;116966,25;sinomach;GZ937H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;16375;0;0;0;0;0;14001;0;0;0;0;3386;0;8000;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002017 AÑO DE FABRACACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000097 POTENCIA EN kW. ;;
TURBODISEL SOCIEDAD ANONIMA;30568205339;abr-20;28/4/2020;CONSUMO;20001IC04064974T;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;ZHJH2003002LIN1549;FOB;26671,36;31560;No Encontrado;7580;0;No Encontrado;Unidad;36,64;nvo.s/uso imp;0001 - 0000;6;75000;450000;10583,653;63501,92;71118,56;LOVOL;FL920F;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;9988;0;0;0;0;0;8540;0;0;8133;0;2043;0;4880;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 004214 CILINDRADA EN cm3 ;ZC; 000065 POTENCIA EN kW. ;;
AMERICAN VIAL GROUP S.R.L;30676624941;abr-20;28/4/2020;DEPÓSITO FISCAL;20001IDA4002578G;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;QDBNA20010030;FOB;24338,88;28800;Dólar Estadounidense;7800;0;No Encontrado;Unidad;207;nvo.s/uso imp;0001 - 0000;6;10200;61200;10200;61200;69207;CRYBSA;C80;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 003260 CILINDRADA EN cm3 ;ZC; 000070 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;29/4/2020;CONSUMO;20001IC04065708P;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GGLFE20030050;FOB;22479,66;26600;Dólar Estadounidense;3180;0;No Encontrado;Unidad;629,37;nvo.s/uso imp;0001 - 0000;2;61347;122694;61347;122694;126503,37;LIU GONG;CLG842H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;17710;0;0;0;0;0;15142;0;0;14421;0;3719;0;8653;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000125 POTENCIA EN kW. ;;
IGARRETA MAQUINAS SA;30682440003;abr-20;29/4/2020;CONSUMO;20008IC06000514X;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;CFR;12253,95;14500;Dólar Estadounidense;1361,42;0;No Encontrado;Unidad;632,81;nvo.s/uso imp;0001 - 0000;1;125200;125200;125200;125200;127194,23;KOMATSU;WA320 6;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;13355;0;0;12719;0;3217;0;7632;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 006690 CILINDRADA EN cm3 ;ZC; 000124 POTENCIA EN kW. ;;
REPAS S A;33599594839;abr-20;30/4/2020;ZONA FRANCA;20033ZFI5001466L;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;La Plata;COREA REPUBLICANA;COREA REPUBLICANA;Camion;;CIF;20380,43;24116;Dólar Estadounidense;10303,86;0;No Encontrado;Unidad;770;nvo.s/uso imp;0001 - 0000;1;150204;150204;150204;150204;161277,86;HYUNDAI;HL775 9S;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 008300 CILINDRADA EN cm3 ;ZC; 000198 POTENCIA EN kW. ;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;11847,11;14018,59;Dólar Estadounidense;651,74;0;No Encontrado;Unidad;61,1;nvo.s/uso imp;0001 - 0000;14;5773;80822;5773;80822;81534,84;DINGLI;JCPT0607DCS;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;13166;0;0;0;0;0;70503;0;0;0;0;16786;0;40287;0;0;10;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;3118,55;3690,15;Dólar Estadounidense;171,56;0;No Encontrado;Unidad;16,08;nvo.s/uso imp;0002 - 0000;1;21275;21275;21275;21275;21462,64;DINGLI;JCPT1614HD;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;14419,79;17062,82;Dólar Estadounidense;793,27;0;No Encontrado;Unidad;74,37;nvo.s/uso imp;0003 - 0000;1;98373;98373;98373;98373;99240,64;DINGLI;GTBZ28SI;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;12664,75;14986,1;Dólar Estadounidense;696,72;0;No Encontrado;Unidad;65,32;nvo.s/uso imp;0004 - 0000;8;10800;86400;10800;86400;87162,04;DINGLI;JCPT1008HD;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;26990;31937,04;Dólar Estadounidense;1484,8;0;No Encontrado;Unidad;139,2;nvo.s/uso imp;0005 - 0000;14;13152;184128;13152;184128;185752;DINGLI;JCPT1212HD;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;6992;8273,58;Dólar Estadounidense;384,65;0;No Encontrado;Unidad;36,06;nvo.s/uso imp;0006 - 0000;3;15900;47700;15900;47700;48120,71;DINGLI;JCPT1412HD;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;12474,2;14760,61;Dólar Estadounidense;686,24;0;No Encontrado;Unidad;64,34;nvo.s/uso imp;0007 - 0000;4;21275;85100;21275;85100;85850,58;DINGLI;JCPT1612HD;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
BISCAYNE SERVICIOS  S A;33678195249;mar-20;3/3/2020;CONSUMO;20001IC06002166G;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;CHINA;CHINA;No Declara;;CIF;7143,71;8453,1;Dólar Estadounidense;393;0;No Encontrado;Unidad;36,84;nvo.s/uso imp;0008 - 0000;15;3249;48735;3249;48735;49164,84;DINGLI;GTWY12_1000DC;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002017 AÑO DE FABRICACION. ;ZB; 000000 CILINDRADA EN cm3. ;ZC; 000001 POTENCIA EN kW.  ;;;;
REPAS S A;33599594839;mar-20;3/3/2020;CONSUMO;20008IC04002032D;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;NYKS867018087;CIF;12042,68;14250;Dólar Estadounidense;1732,47;0;No Encontrado;Unidad;330;nvo.s/uso imp;0001 - 0000;1;73205;73205;73205;73205;75267,47;HYUNDAI;ROBEX 140LC 9SB;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;7903;0;0;7527;0;1907;0;4516;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 006000 CILINDRADA EN cm3 ;ZC; 000145 POTENCIA EN kW. ;;;;
REPAS S A;33599594839;mar-20;3/3/2020;CONSUMO;20008IC04002033E;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;COREA REPUBLICANA;COREA REPUBLICANA;Acuatica;EUKOULAG1644513;CIF;25604,84;30298;Dólar Estadounidense;11075,81;0;No Encontrado;Unidad;580;nvo.s/uso imp;0001 - 0000;1;120490;120490;120490;120490;132145,81;HYUNDAI;ROBEX 300LC9S;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;2749;0;0;0;0;0;14723;0;0;14022;0;3568;0;8413;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 005880 CILINDRADA EN cm3 ;ZC; 000196 POTENCIA EN kW. ;;;;
REPAS S A;33599594839;mar-20;3/3/2020;CONSUMO;20008IC04002037X;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;COREA REPUBLICANA;COREA REPUBLICANA;Acuatica;EUKOULAG1644512;CIF;7071,8;8368;Dólar Estadounidense;3356,77;0;No Encontrado;Unidad;260;nvo.s/uso imp;0001 - 0000;1;55164;55164;55164;55164;58780,77;HYUNDAI;ROBEX 80 CR 9;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;1216;0;0;0;0;0;6510;0;0;6200;0;1576;0;3720;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 004000 CILINDRADA EN cm3 ;ZC; 000043 POTENCIA EN kW. ;;;;
GRUMAQ S R L;33644379839;mar-20;3/3/2020;CONSUMO;20042IC05003431G;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Paso de los Libres;BRASIL;BRASIL;Camion;396300990;EXW;19342,69;22888,05;Dólar Estadounidense;4320;0;No Encontrado;Unidad;274,4;nvo.s/uso imp;0001 - 0000;1;107880,23;107880,23;107880,23;107880,23;112474,63;CASE;CX220C;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;11810;0;0;11247;0;2865;0;6748;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 006728 CILINDRADA EN cm3 ;ZC; 000117 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;4/3/2020;CONSUMO;20008IC04002123E;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200029;CPT;17358,35;20540;Dólar Estadounidense;1145;0;No Encontrado;Unidad;1026,45;nvo.s/uso imp;0001 - 0000;1;101500;101500;101500;101500;103671,45;VOLVO;EC200D;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;10886;0;0;0;0;2660;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;4/3/2020;CONSUMO;20008IC06000292L;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;CPT;18260,92;21608;Dólar Estadounidense;1290;0;No Encontrado;Unidad;983,45;nvo.s/uso imp;0001 - 0000;1;97055;97055;97055;97055;99328,45;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;10429;0;0;0;0;2549;0;0;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;5/3/2020;CONSUMO;20008IC04002132E;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200072;CPT;18683,47;22108;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1011,69;nvo.s/uso imp;0001 - 0000;1;99879;99879;99879;99879;102180,69;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;10729;0;0;0;0;2622;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
MYN GROUP;30712192484;mar-20;6/3/2020;CONSUMO;20001IC04041135D;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Camion;KOSHAG1598877;CIF;18195;21530;Dólar Estadounidense;8366,18;0;No Encontrado;Unidad;444;nvo.s/uso imp;0001 - 0000;1;87438;87438;87438;87438;96248,18;SINOMACH;ZG3210/9C;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;1925;0;0;0;0;0;10308;0;0;9817;0;2455;0;5890;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 005883 CILINDRADA EN cm3 ;ZC; 000112 POTENCIA EN kW. ;;;;
